CNTR,50.57.175.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNTR,50.57.175.102,1,6,0,0,3,440464650448,2816372158,4294967295,4294967295,0,0,4294967295,440464650448,2816372158,4294967295,4294967295,0,0,0
CNTR,50.57.175.102,2,6,0,0,3,289821524788,1208747311,4294967295,4294967295,0,0,4294967295,261752642321,1229614091,4294967295,4294967295,0,0,0
CNTR,50.57.175.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNTR,50.57.175.102,1,6,0,0,3,440464677048,2816372429,4294967295,4294967295,0,0,4294967295,440464677048,2816372429,4294967295,4294967295,0,0,0
CNTR,50.57.175.102,2,6,0,0,3,289821614728,1208747624,4294967295,4294967295,0,0,4294967295,261752686807,1229614388,4294967295,4294967295,0,0,0
